review_date,rating,review_text,cleaned_review_text,llm_labels
2024-08-02 18:20:23,1,بالطبع مش عايز يحمل معايا ليه مش عارف,بالطبع مش عايز يحمل معايا ليه مش عارف,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-04-29 03:39:41,5,شكرا,شكرا,[]
2025-02-09 03:04:55,5,حلو,حلو,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-10-08 21:26:36,5,تطبيق جميل الصراحة وأرجو أن لا يوجد تحديث,تطبيق جميل الصراحة وأرجو أن لا يوجد تحديث,"[{'aspect_term': 'تصميم التطبيق', 'polarity': 'positive'}]"
2024-02-20 18:37:32,1,التطبيق ثقت من الخدمه ولا يعمل وخدمه العملا معندهاش حل افيدونا,التطبيق ثقت من الخدمه ولا يعمل وخدمه العملا معندهاش حل افيدونا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2024-02-20 12:47:40,3,الابلكيشن كان تمام بس دلوقتي مش راضي يفتح معايا *مش راضي يبعت الرساله *و بيقول device building failed,الابلكيشن كان تمام بس دلوقتي مش راضي يفتح معايا *مش راضي يبعت الرساله *و بيقول device building failed,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة الرسائل', 'polarity': 'negative'}]"
2024-03-08 23:53:03,1,برنامج فاشل فاشل فاشل تم ازاله الخط للتنظيف وعند اعاده التركيب البرنامج لا يعمل وتم الغاء التثبيت واعادته ولم يقوم بارسال رساله التحقق اكثر من ١٠ مرات ولا يقوم بإرسال الرساله ولا يوجد دعم فنى او طريقه لحل المشكله,برنامج فاشل فاشل فاشل تم ازاله الخط للتنظيف وعند اعاده التركيب البرنامج لا يعمل وتم الغاء التثبيت واعادته ولم يقوم بارسال رساله التحقق اكثر من ١٠ مرات ولا يقوم بإرسال الرساله ولا يوجد دعم فنى او طريقه لحل المشكله,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'ارسال رسالة التحقق', 'polarity': 'negative'}]"
2024-05-03 23:51:47,5,ممتاز جداً,ممتاز جداً,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-09-04 05:02:18,5,برنامج وفر لك كثير جدا,برنامج وفر لك كثير جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-06-01 18:30:36,5,افضل برنامج علي الاطلاق ....روعه وفر لي وقت ومجهود اشكر فريق العمل,افضل برنامج علي الاطلاق ....روعه وفر لي وقت ومجهود اشكر فريق العمل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'positive'}]"
2023-09-15 20:13:34,1,لا يعمل نهائى,لا يعمل نهائى,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-08-13 22:26:50,1,تجربة افشل من الفشل نفسه,تجربة افشل من الفشل نفسه,"[{'aspect_term': 'التطبيق', 'polarity': 'negative'}]"
2024-02-03 00:21:30,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-12 11:41:53,1,للاسف البرنامج معدش بيشتغل معايا افتح الموبايل,للاسف البرنامج معدش بيشتغل معايا افتح الموبايل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-09-21 07:56:47,4,من ساعة ماالتطبيق طلب تحديث مش بيفتح مع بنك مصر بيقول حاول لاحقا,من ساعة ماالتطبيق طلب تحديث مش بيفتح مع بنك مصر بيقول حاول لاحقا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'التوافق مع بنك مصر', 'polarity': 'negative'}]"
2024-06-12 16:31:07,1,بعد التحديث عند التحويل إلى رقم موبيل المسجل فى البنك تظهر رسالة إن رقم الهاتف للدفع الحظى غير صحيح على الرغم إنه رقم حساب نجلى و إلذى كان يستقبل قبل التحديث برجاء الرد و حل المشكله أو توضيح الخطوات,بعد التحديث عند التحويل إلى رقم موبيل المسجل فى البنك تظهر رسالة إن رقم الهاتف للدفع الحظى غير صحيح على الرغم إنه رقم حساب نجلى و إلذى كان يستقبل قبل التحديث برجاء الرد و حل المشكله أو توضيح الخطوات,"[{'aspect_term': 'التحويل إلى رقم موبيل', 'polarity': 'negative'}, {'aspect_term': 'رسالة خطأ', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2025-07-17 01:11:05,5,كويس جدا,كويس جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-31 01:22:11,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-01-21 19:42:43,4,👍👍,👍👍,[]
2024-10-13 14:09:19,5,ممتاز جدا جدا جدا جدا جدا جدا جدا,ممتاز جدا جدا جدا جدا جدا جدا جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-25 16:24:48,5,التطبيق بقاله يومين مش شغال عندى اى السبب ده عطل والا اى,التطبيق بقاله يومين مش شغال عندى اى السبب ده عطل والا اى,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-01-19 02:09:44,3,به مشكله في التسجيل يقلي هذا الحساب غير مربوط برقم الهاتف الخاص بك برجاء حل المشكله,به مشكله في التسجيل يقلي هذا الحساب غير مربوط برقم الهاتف الخاص بك برجاء حل المشكله,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}]"
2024-03-24 23:31:59,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-02-11 11:12:34,1,التطبيق جيد ولكن خدمة العملاء سيئة جدا والتواصل لحل المشكلات منعدم,التطبيق جيد ولكن خدمة العملاء سيئة جدا والتواصل لحل المشكلات منعدم,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'التواصل لحل المشكلات', 'polarity': 'negative'}]"
2024-06-07 17:42:37,5,جيد جيدا,جيد جيدا,[]
2024-04-13 23:17:19,5,سرعة فى الاداء,سرعة فى الاداء,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2022-03-27 19:38:03,1,فيه مشكلة في التسجيل وبيعمل حظرللحساب لما اجي اسجل عند اختيار الشريحة,فيه مشكلة في التسجيل وبيعمل حظرللحساب لما اجي اسجل عند اختيار الشريحة,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}, {'aspect_term': 'حظر الحساب', 'polarity': 'negative'}]"
2023-10-25 20:03:48,5,ممتازه,ممتازه,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-08-08 18:06:45,5,برنامج جميل أتمني أن يكون دائما هكذا,برنامج جميل أتمني أن يكون دائما هكذا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2025-03-30 22:51:48,5,🙏,🙏,[]
2023-09-04 11:07:17,5,ممتازه,ممتازه,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-02-02 15:15:54,1,كان الأول يحول أموال ويسدد فواتير النت والكهرباء والغاز دلوقتي سيى جدا,كان الأول يحول أموال ويسدد فواتير النت والكهرباء والغاز دلوقتي سيى جدا,"[{'aspect_term': 'تحويل الأموال', 'polarity': 'negative'}, {'aspect_term': 'سداد فواتير', 'polarity': 'negative'}]"
2025-04-11 21:43:43,1,برنامج سي جدا جدا جدا,برنامج سي جدا جدا جدا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-05-11 00:40:49,4,جيد جداً,جيد جداً,[]
2025-04-30 16:23:58,4,لا يفتح الانستاباي,لا يفتح الانستاباي,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-04-14 01:16:27,3,بعد اخر تحديث البرنامج مش عاوز يفتح معايا,بعد اخر تحديث البرنامج مش عاوز يفتح معايا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-06-05 11:42:26,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-01-11 06:18:49,3,تطبيق متوسط ولكن يحتاج تطوير حتى نتمكن من تسجيل بطاقة الائتمان او اى بطاقة مرتبطة بالحساب لكنه يشترط ان البطاقة خصم مباشر او ميزه فقط ؟؟؟شكرا على المتابعة والرد من خلال المطور بس المشكلة مع البنك الأهلي المصري ولا خدمة العملاء فى البنك عندها حل ولا خدمة العملاء في انستاباى عندهم حل ؟؟,تطبيق متوسط ولكن يحتاج تطوير حتى نتمكن من تسجيل بطاقة الائتمان او اى بطاقة مرتبطة بالحساب لكنه يشترط ان البطاقة خصم مباشر او ميزه فقط ؟؟؟شكرا على المتابعة والرد من خلال المطور بس المشكلة مع البنك الأهلي المصري ولا خدمة العملاء فى البنك عندها حل ولا خدمة العملاء في انستاباى عندهم حل ؟؟,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'neutral'}, {'aspect_term': 'إضافة بطاقات الائتمان', 'polarity': 'negative'}, {'aspect_term': 'خدمة عملاء البنك الأهلي المصري', 'polarity': 'negative'}, {'aspect_term': 'خدمة عملاء InstaPay', 'polarity': 'negative'}]"
2025-03-30 20:37:55,5,nice,nice,[]
2023-12-13 15:18:36,5,رائع,رائع,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-12-27 18:52:22,1,نفس المشكله التي تواجه كل المشتركين الابليكيشن كان يعمل بشكل جيد ثم توقف والأمر السيئ هو أنه لا يوجد دعم او خدمة العملاء للتواصل,نفس المشكله التي تواجه كل المشتركين الابليكيشن كان يعمل بشكل جيد ثم توقف والأمر السيئ هو أنه لا يوجد دعم او خدمة العملاء للتواصل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2025-07-30 21:46:56,4,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-02 15:28:30,5,رائع جدا,رائع جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-12-25 21:06:38,1,لا يريد الوصول لرقم الهاتف,لا يريد الوصول لرقم الهاتف,"[{'aspect_term': 'الوصول لرقم الهاتف', 'polarity': 'negative'}]"
2023-08-28 01:58:24,3,هل يوجد في البرنامج مشكلة لان البرنامج لا يعمل معي منذ يومين,هل يوجد في البرنامج مشكلة لان البرنامج لا يعمل معي منذ يومين,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-09-07 16:34:11,1,كويس وحلو جدا بس لو قفل أو غيرت الفون بيبقي وحش,كويس وحلو جدا بس لو قفل أو غيرت الفون بيبقي وحش,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'استعادة البيانات بعد تغيير الجهاز', 'polarity': 'negative'}]"
2022-11-01 10:15:42,1,عند فتح البرنامج يسجل خروج مرة اخرى,عند فتح البرنامج يسجل خروج مرة اخرى,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-12-26 13:29:57,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-01-07 08:41:54,1,سئ جدا مجرد دخلت البيانات وخرجت منه مش راض يدخل البيانات تاني,سئ جدا مجرد دخلت البيانات وخرجت منه مش راض يدخل البيانات تاني,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-06-09 10:46:33,1,اسوء تجربه من اول ارسال اكتر من عشر رسايل من الخط ويتم الارسال وخصم رصيد ويعطيك في البرنامج لم يتم الارسال عشان تحاول تاني سرقه علني لو ينفع ارفق صورة والله اعملها,اسوء تجربه من اول ارسال اكتر من عشر رسايل من الخط ويتم الارسال وخصم رصيد ويعطيك في البرنامج لم يتم الارسال عشان تحاول تاني سرقه علني لو ينفع ارفق صورة والله اعملها,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'الرسوم', 'polarity': 'negative'}]"
